Anho,Moneda,Mes,G / ME,ME / USD
2007,NLG,11,"1.895,26","2,4957"
2007,DKK,11,"934,73","5,0603"
2007,ESP,11,"25,10","188,4300"
2007,NOK,11,"860,58","5,4963"
2007,ATS,11,"303,52","15,5836"
2007,ITL,11,"2,16","2.192,8300"
2007,BEF,11,"103,54","45,6850"
2007,BRL,11,"2.646,89","1,7870"
2007,ARS,11,"1.502,78","3,1475"
2007,CAD,11,"4.740,90","0,9977"
2007,ZAR,11,"692,18","6,8335"
2007,SDR,11,"7.520,70","1,5900"
2007,XAU,11,"3.763.897,50","795,7500"
2007,VEF,11,"2,21","2.144,6000"
2007,CLP,11,"9,31","508,0000"
2007,EUR,11,"6.968,24","1,4732"
2007,UYU,11,"217,47","21,7500"
2007,USD,12,"4.850,00","1,0000"
2007,DEM,12,"2.189,62","2,2150"
2007,JPY,12,"42,86","113,1600"
2007,GBP,12,"9.678,18","1,9955"
2007,CHF,12,"4.287,86","1,1311"
2007,FRF,12,"652,87","7,4287"
2007,SEK,12,"753,77","6,4343"
2007,NLG,12,"1.943,34","2,4957"
2007,DKK,12,"955,12","5,0779"
2007,ESP,12,"25,74","188,4300"
2007,NOK,12,"893,76","5,4265"
2007,ATS,12,"311,22","15,5836"
2007,ITL,12,"2,21","2.192,8300"
2007,BEF,12,"106,16","45,6850"
2007,BRL,12,"2.761,02","1,7566"
2007,ARS,12,"1.539,19","3,1510"
2007,CAD,12,"4.959,10","0,9780"
2007,ZAR,12,"712,31","6,8088"
2007,SDR,12,"7.600,92","1,5672"
2007,XAU,12,"4.038.595,00","832,7000"
2007,VEF,12,"2,26","2.144,6000"
2007,CLP,12,"9,77","496,2500"
2007,EUR,12,"7.118,83","1,4678"
2007,UYU,12,"226,11","21,4500"
2008,USD,1,"4.690,00","1,0000"
2008,DEM,1,"2.117,38","2,2150"
2008,JPY,1,"43,75","107,2100"
2008,GBP,1,"9.321,84","1,9876"
2008,CHF,1,"4.294,48","1,0921"
2008,FRF,1,"631,34","7,4287"
2008,SEK,1,"734,25","6,3875"
2008,NLG,1,"1.879,23","2,4957"
2008,DKK,1,"930,76","5,0389"
2008,ESP,1,"24,89","188,4300"
2008,NOK,1,"862,07","5,4404"
2008,ATS,1,"300,96","15,5836"
2008,ITL,1,"2,14","2.192,8300"
2008,BEF,1,"102,66","45,6850"
2008,BRL,1,"2.633,94","1,7806"
2008,ARS,1,"1.488,42","3,1510"
2008,CAD,1,"4.723,06","0,9930"
2008,ZAR,1,"647,97","7,2380"
2008,SDR,1,"7.464,60","1,5916"
2008,XAU,1,"4.303.544,00","917,6000"
2008,VEF,1,"2.186,89","2,1446"
2008,CLP,1,"10,11","464,0000"
2008,EUR,1,"6.933,23","1,4783"
2008,UYU,1,"224,40","20,9000"
2008,AUD,1,"4.169,41","0,8890"
2008,USD,2,"4.600,00","1,0000"
2008,DEM,2,"2.076,75","2,2150"
2008,JPY,2,"43,47","105,8200"
2008,GBP,2,"9.139,74","1,9869"
2008,CHF,2,"4.349,06","1,0577"
2008,FRF,2,"619,22","7,4287"
2008,SEK,2,"742,07","6,1989"
2008,NLG,2,"1.843,17","2,4957"
2008,DKK,2,"934,14","4,9243"
2008,ESP,2,"24,41","188,4300"
2008,NOK,2,"885,82","5,1929"
2008,ATS,2,"295,18","15,5836"
2008,ITL,2,"2,10","2.192,8300"
2008,BEF,2,"100,69","45,6850"
2008,BRL,2,"2.756,80","1,6686"
2008,ARS,2,"1.458,00","3,1550"
2008,CAD,2,"4.703,96","0,9779"
2008,ZAR,2,"608,87","7,5550"
2008,SDR,2,"7.363,22","1,6007"
2008,XAU,2,"4.425.660,00","962,1000"
2008,VEF,2,"2.144,92","2,1446"
2008,CLP,2,"10,03","458,5500"
2008,EUR,2,"6.962,10","1,5135"
2008,UYU,2,"220,62","20,8500"
2008,AUD,2,"4.336,88","0,9428"
2008,USD,3,"4.380,00","1,0000"
2008,DEM,3,"1.977,43","2,2150"
2008,JPY,3,"43,88","99,8100"
2008,GBP,3,"8.737,66","1,9949"
2008,CHF,3,"4.388,34","0,9981"
2008,FRF,3,"589,61","7,4287"
2008,SEK,3,"735,70","5,9535"
2008,NLG,3,"1.755,02","2,4957"
2008,DKK,3,"925,75","4,7313"
2008,ESP,3,"23,24","188,4300"
2008,NOK,3,"859,23","5,0976"
2008,ATS,3,"281,06","15,5836"
2008,ITL,3,"2,00","2.192,8300"
2008,BEF,3,"95,87","45,6850"
2008,BRL,3,"2.516,08","1,7408"
2008,ARS,3,"1.386,08","3,1600"
2008,CAD,3,"4.309,33","1,0164"
2008,ZAR,3,"544,10","8,0500"
2008,SDR,3,"7.209,04","1,6459"
2008,XAU,3,"4.077.342,00","930,9000"
2008,VEF,3,"2.042,34","2,1446"
2008,CLP,3,"9,96","439,8500"
2008,EUR,3,"6.901,13","1,5756"
2008,UYU,3,"214,71","20,4000"
2008,AUD,3,"4.018,65","0,9175"
2008,USD,4,"4.100,00","1,0000"
2008,DEM,4,"1.851,02","2,2150"
2008,JPY,4,"39,62","103,4800"
2008,GBP,4,"8.088,07","1,9727"
2008,CHF,4,"3.968,64","1,0331"
2008,FRF,4,"551,91","7,4287"
2008,SEK,4,"682,90","6,0038"
2008,NLG,4,"1.642,83","2,4957"
2008,DKK,4,"857,13","4,7834"
2008,ESP,4,"21,76","188,4300"
2008,NOK,4,"799,39","5,1289"
2008,ATS,4,"263,10","15,5836"
2008,ITL,4,"1,87","2.192,8300"
2008,BEF,4,"89,75","45,6850"
2008,BRL,4,"2.414,61","1,6980"
2008,ARS,4,"1.293,58","3,1695"
2008,CAD,4,"4.045,79","1,0134"
2008,ZAR,4,"541,00","7,5785"
2008,SDR,4,"6.664,55","1,6255"
2008,XAU,4,"3.592.625,00","876,2500"
2008,VEF,4,"1.911,78","2,1446"
2008,CLP,4,"8,92","459,4000"
2008,EUR,4,"6.394,77","1,5597"
2008,UYU,4,"207,59","19,7500"
2008,AUD,4,"3.828,58","0,9338"
2008,USD,5,"4.070,00","1,0000"
2008,DEM,5,"1.837,47","2,2150"
2008,JPY,5,"38,63","105,3700"
2008,GBP,5,"8.039,06","1,9752"
2008,CHF,5,"3.883,96","1,0479"
2008,FRF,5,"547,88","7,4287"
2008,SEK,5,"678,57","5,9979"
2008,NLG,5,"1.630,81","2,4957"
2008,DKK,5,"847,51","4,8023"
2008,ESP,5,"21,60","188,4300"
2008,NOK,5,"803,86","5,0631"
2008,ATS,5,"261,17","15,5836"
2008,ITL,5,"1,86","2.192,8300"
2008,BEF,5,"89,09","45,6850"
2008,BRL,5,"2.470,41","1,6475"
2008,ARS,5,"1.310,79","3,1050"
2008,CAD,5,"4.134,50","0,9844"
2008,ZAR,5,"537,93","7,5660"
2008,SDR,5,"6.606,83","1,6233"
2008,XAU,5,"3.589.740,00","882,0000"
2008,VEF,5,"1.897,79","2,1446"
2008,CLP,5,"8,50","479,1000"
2008,EUR,5,"6.320,30","1,5529"
2008,UYU,5,"207,65","19,6000"
2008,AUD,5,"3.892,96","0,9565"
2008,USD,6,"3.930,00","1,0000"
2008,DEM,6,"1.774,27","2,2150"
2008,JPY,6,"36,98","106,2800"
2008,GBP,6,"7.829,74","1,9923"
2008,CHF,6,"3.852,19","1,0202"
2008,FRF,6,"529,03","7,4287"
2008,SEK,6,"657,04","5,9814"
2008,NLG,6,"1.574,71","2,4957"
2008,DKK,6,"830,11","4,7343"
2008,ESP,6,"20,86","188,4300"
2008,NOK,6,"776,22","5,0630"
2008,ATS,6,"252,19","15,5836"
2008,ITL,6,"1,79","2.192,8300"
2008,BEF,6,"86,02","45,6850"
2008,BRL,6,"2.450,12","1,6040"
2008,ARS,6,"1.300,25","3,0225"
2008,CAD,6,"3.891,47","1,0099"
2008,ZAR,6,"496,63","7,9134"
2008,SDR,6,"6.405,51","1,6299"
2008,XAU,6,"3.636.429,00","925,3000"
2008,VEF,6,"1.832,51","2,1446"
2008,CLP,6,"7,53","521,8000"
2008,EUR,6,"6.188,18","1,5746"
2008,UYU,6,"203,10","19,3500"
2008,AUD,6,"3.783,02","0,9626"
2008,USD,7,"4.000,00","1,0000"
2008,DEM,7,"1.805,87","2,2150"
2008,JPY,7,"36,98","108,1600"
2008,GBP,7,"7.910,80","1,9777"
2008,CHF,7,"3.813,16","1,0490"
2008,FRF,7,"538,45","7,4287"
2008,SEK,7,"658,75","6,0721"
2008,NLG,7,"1.602,76","2,4957"
2008,DKK,7,"834,15","4,7953"
2008,ESP,7,"21,23","188,4300"
2008,NOK,7,"774,95","5,1616"
2008,ATS,7,"256,68","15,5836"
2008,ITL,7,"1,82","2.192,8300"
2008,BEF,7,"87,56","45,6850"
2008,BRL,7,"2.562,46","1,5610"
2008,ARS,7,"1.322,31","3,0250"
2008,CAD,7,"3.905,49","1,0242"
2008,ZAR,7,"542,01","7,3800"
2008,SDR,7,"6.481,60","1,6204"
2008,XAU,7,"3.596.400,00","899,1000"
2008,VEF,7,"1.865,15","2,1446"
2008,CLP,7,"7,94","503,8000"
2008,EUR,7,"6.223,20","1,5558"
2008,UYU,7,"209,97","19,0500"
2008,AUD,7,"3.773,60","0,9434"
2008,USD,8,"3.980,00","1,0000"
2008,DEM,8,"1.796,84","2,2150"
2008,JPY,8,"36,40","109,3300"
2008,GBP,8,"7.285,79","1,8306"
2008,CHF,8,"3.632,05","1,0958"
2008,FRF,8,"535,76","7,4287"
2008,SEK,8,"621,72","6,4016"
2008,NLG,8,"1.594,74","2,4957"
2008,DKK,8,"785,80","5,0649"
2008,ESP,8,"21,12","188,4300"
2008,NOK,8,"739,78","5,3800"
2008,ATS,8,"255,40","15,5836"
2008,ITL,8,"1,82","2.192,8300"
2008,BEF,8,"87,12","45,6850"
2008,BRL,8,"2.453,76","1,6220"
2008,ARS,8,"1.315,27","3,0260"
2008,CAD,8,"3.786,51","1,0511"
2008,ZAR,8,"516,71","7,7026"
2008,SDR,8,"6.255,76","1,5718"
2008,XAU,8,"3.310.962,00","831,9000"
2008,VEF,8,"1.855,82","2,1446"
2008,CLP,8,"7,71","516,3000"
2008,EUR,8,"5.858,56","1,4720"
2008,UYU,8,"208,38","19,1000"
2008,AUD,8,"3.443,10","0,8651"
2008,USD,9,"3.990,00","1,0000"
2008,DEM,9,"1.801,35","2,2150"
2008,JPY,9,"37,66","105,9600"
2008,GBP,9,"7.352,37","1,8427"
2008,CHF,9,"3.670,65","1,0870"
2008,FRF,9,"537,11","7,4287"
2008,SEK,9,"602,63","6,6210"
2008,NLG,9,"1.598,75","2,4957"
2008,DKK,9,"781,36","5,1065"
2008,ESP,9,"21,18","188,4300"
2008,NOK,9,"705,05","5,6592"
2008,ATS,9,"256,04","15,5836"
2008,ITL,9,"1,82","2.192,8300"
2008,BEF,9,"87,34","45,6850"
2008,BRL,9,"2.161,43","1,8460"
2008,ARS,9,"1.280,78","3,1153"
2008,CAD,9,"3.855,07","1,0350"
2008,ZAR,9,"491,85","8,1122"
2008,SDR,9,"6.267,09","1,5707"
2008,XAU,9,"3.562.671,00","892,9000"
2008,VEF,9,"1.860,49","2,1446"
2008,CLP,9,"7,40","539,2000"
2008,EUR,9,"5.828,99","1,4609"
2008,UYU,9,"190,09","20,9900"
2008,AUD,9,"3.313,70","0,8305"
2008,USD,10,"4.600,00","1,0000"
2008,DEM,10,"2.076,75","2,2150"
2008,JPY,10,"46,67","98,5600"
2008,GBP,10,"7.546,30","1,6405"
2008,CHF,10,"4.052,51","1,1351"
2008,FRF,10,"619,22","7,4287"
2008,SEK,10,"607,86","7,5675"
2008,NLG,10,"1.843,17","2,4957"
2008,DKK,10,"800,98","5,7430"
2008,ESP,10,"24,41","188,4300"
2008,NOK,10,"697,59","6,5941"
2008,ATS,10,"295,18","15,5836"
2008,ITL,10,"2,10","2.192,8300"
2008,BEF,10,"100,69","45,6850"
2008,BRL,10,"2.177,51","2,1125"
2008,ARS,10,"1.373,75","3,3485"
2008,CAD,10,"3.817,74","1,2049"
2008,ZAR,10,"462,13","9,9540"
2008,SDR,10,"6.915,64","1,5034"
2008,XAU,10,"3.473.460,00","755,1000"
2008,VEF,10,"2.144,92","2,1446"
2008,CLP,10,"6,85","672,0000"
2008,EUR,10,"5.960,68","1,2958"
2008,UYU,10,"201,75","22,8000"
2008,AUD,10,"3.111,90","0,6765"
2008,USD,11,"4.910,00","1,0000"
2008,DEM,11,"2.216,70","2,2150"
2008,JPY,11,"51,46","95,4200"
2008,GBP,11,"7.552,07","1,5381"
2008,CHF,11,"4.096,45","1,1986"
2008,FRF,11,"660,95","7,4287"
2008,SEK,11,"613,97","7,9971"
2008,NLG,11,"1.967,38","2,4957"
2008,DKK,11,"849,39","5,7806"
2008,ESP,11,"26,06","188,4300"
2008,NOK,11,"707,72","6,9378"
2008,ATS,11,"315,07","15,5836"
2008,ITL,11,"2,24","2.192,8300"
2008,BEF,11,"107,48","45,6850"
2008,BRL,11,"2.176,42","2,2560"
2008,ARS,11,"1.466,77","3,3475"
2008,CAD,11,"3.972,49","1,2360"
2008,ZAR,11,"497,42","9,8709"
2008,SDR,11,"7.336,03","1,4941"
2008,XAU,11,"3.990.357,00","812,7000"
2008,VEF,11,"2.289,47","2,1446"
2008,CLP,11,"7,44","660,0000"
2008,EUR,11,"6.328,99","1,2890"
2008,UYU,11,"208,14","23,5900"
2008,AUD,11,"3.219,49","0,6557"
2008,USD,12,"4.930,00","1,0000"
2008,DEM,12,"2.225,73","2,2150"
2008,JPY,12,"54,57","90,3500"
2008,GBP,12,"7.134,20","1,4471"
2008,CHF,12,"4.646,12","1,0611"
2008,FRF,12,"663,64","7,4287"
2008,SEK,12,"635,20","7,7613"
2008,NLG,12,"1.975,40","2,4957"
2008,DKK,12,"933,38","5,2819"
2008,ESP,12,"26,16","188,4300"
2008,NOK,12,"705,77","6,9853"
2008,ATS,12,"316,36","15,5836"
2008,ITL,12,"2,25","2.192,8300"
2008,BEF,12,"107,91","45,6850"
2008,BRL,12,"2.100,11","2,3475"
2008,ARS,12,"1.430,02","3,4475"
2008,CAD,12,"4.013,02","1,2285"
2008,ZAR,12,"519,30","9,4935"
2008,SDR,12,"7.674,04","1,5566"
2008,XAU,12,"4.275.049,50","867,1500"
2008,VEF,12,"2.298,80","2,1446"
2008,CLP,12,"7,78","633,5000"
2008,EUR,12,"6.953,27","1,4104"
2008,UYU,12,"203,30","24,2500"
2008,AUD,12,"3.401,70","0,6900"
2009,USD,1,"5.080,00","1,0000"
2009,DEM,1,"2.293,45","2,2150"
2009,JPY,1,"56,53","89,8700"
2009,GBP,1,"7.264,91","1,4301"
2009,CHF,1,"4.423,93","1,1483"
2009,FRF,1,"683,83","7,4287"
2009,SEK,1,"633,85","8,0145"
2009,NLG,1,"2.035,50","2,4957"
2009,DKK,1,"894,85","5,6769"
2009,ESP,1,"26,96","188,4300"
2009,NOK,1,"756,20","6,7178"
2009,ATS,1,"325,98","15,5836"
2009,ITL,1,"2,32","2.192,8300"
2009,BEF,1,"111,20","45,6850"
2009,BRL,1,"2.231,99","2,2760"
2009,ARS,1,"1.457,76","3,4848"
2009,CAD,1,"4.179,01","1,2156"
2009,ZAR,1,"513,65","9,8901"
2009,SDR,1,"7.676,90","1,5112"
2009,XAU,1,"4.470.146,00","879,9500"
2009,VEF,1,"2.368,74","2,1446"
2009,CLP,1,"8,30","612,4000"
2009,EUR,1,"6.665,98","1,3122"
2009,UYU,1,"225,28","22,5500"
2009,AUD,1,"3.344,16","0,6583"
2009,USD,2,"5.120,00","1,0000"
2009,DEM,2,"2.311,51","2,2150"
2009,JPY,2,"52,29","97,9200"
2009,GBP,2,"7.307,26","1,4272"
2009,CHF,2,"4.402,41","1,1630"
2009,FRF,2,"689,22","7,4287"
2009,SEK,2,"577,68","8,8630"
2009,NLG,2,"2.051,53","2,4957"
2009,DKK,2,"877,92","5,8320"
2009,ESP,2,"27,17","188,4300"
2009,NOK,2,"746,00","6,8633"
2009,ATS,2,"328,55","15,5836"
2009,ITL,2,"2,33","2.192,8300"
2009,BEF,2,"112,07","45,6850"
2009,BRL,2,"2.174,84","2,3542"
2009,ARS,2,"1.442,25","3,5500"
2009,CAD,2,"4.094,69","1,2504"
2009,ZAR,2,"514,89","9,9438"
2009,SDR,2,"7.557,12","1,4760"
2009,XAU,2,"4.835.328,00","944,4000"
2009,VEF,2,"2.387,39","2,1446"
2009,CLP,2,"8,62","594,3000"
2009,EUR,2,"6.537,73","1,2769"
2009,UYU,2,"220,69","23,2000"
2009,AUD,2,"3.328,51","0,6501"
2009,USD,3,"5.100,00","1,0000"
2009,DEM,3,"2.302,48","2,2150"
2009,JPY,3,"52,65","96,8700"
2009,GBP,3,"7.220,58","1,4158"
2009,CHF,3,"4.424,78","1,1526"
2009,FRF,3,"686,53","7,4287"
2009,SEK,3,"611,03","8,3466"
2009,NLG,3,"2.043,51","2,4957"
2009,DKK,3,"899,52","5,6697"
2009,ESP,3,"27,07","188,4300"
2009,NOK,3,"746,63","6,8307"
2009,ATS,3,"327,27","15,5836"
2009,ITL,3,"2,33","2.192,8300"
2009,BEF,3,"111,63","45,6850"
2009,BRL,3,"2.196,38","2,3220"
2009,ARS,3,"1.372,81","3,7150"
2009,CAD,3,"4.067,31","1,2539"
2009,ZAR,3,"523,59","9,7404"
2009,SDR,3,"7.627,05","1,4955"
2009,XAU,3,"4.725.150,00","926,5000"
2009,VEF,3,"2.378,07","2,1446"
2009,CLP,3,"8,77","581,3000"
2009,EUR,3,"6.697,83","1,3133"
2009,UYU,3,"212,50","24,0000"
2009,AUD,3,"3.464,94","0,6794"
2009,USD,4,"5.060,00","1,0000"
2009,DEM,4,"2.284,42","2,2150"
2009,JPY,4,"52,20","96,9300"
2009,GBP,4,"7.471,60","1,4766"
2009,CHF,4,"4.454,23","1,1360"
2009,FRF,4,"681,14","7,4287"
2009,SEK,4,"628,84","8,0465"
2009,NLG,4,"2.027,49","2,4957"
2009,DKK,4,"901,08","5,6155"
2009,ESP,4,"26,85","188,4300"
2009,NOK,4,"771,27","6,5606"
2009,ATS,4,"324,70","15,5836"
2009,ITL,4,"2,31","2.192,8300"
2009,BEF,4,"110,76","45,6850"
2009,BRL,4,"2.323,34","2,1779"
2009,ARS,4,"1.359,30","3,7225"
2009,CAD,4,"4.206,85","1,2028"
2009,ZAR,4,"596,35","8,4850"
2009,SDR,4,"7.581,40","1,4983"
2009,XAU,4,"4.543.880,00","898,0000"
2009,VEF,4,"2.359,41","2,1446"
2009,CLP,4,"8,59","588,9000"
2009,EUR,4,"6.710,57","1,3262"
2009,UYU,4,"211,27","23,9500"
2009,AUD,4,"3.658,89","0,7231"
2009,USD,5,"5.040,00","1,0000"
2009,DEM,5,"2.275,40","2,2150"
2009,JPY,5,"52,11","96,7200"
2009,GBP,5,"8.037,79","1,5948"
2009,CHF,5,"4.646,02","1,0848"
2009,FRF,5,"678,45","7,4287"
2009,SEK,5,"652,55","7,7236"
2009,NLG,5,"2.019,47","2,4957"
2009,DKK,5,"943,34","5,3427"
2009,ESP,5,"26,75","188,4300"
2009,NOK,5,"781,95","6,4454"
2009,ATS,5,"323,42","15,5836"
2009,ITL,5,"2,30","2.192,8300"
2009,BEF,5,"110,32","45,6850"
2009,BRL,5,"2.497,77","2,0178"
2009,ARS,5,"1.348,50","3,7375"
2009,CAD,5,"4.519,37","1,1152"
2009,ZAR,5,"624,15","8,0750"
2009,SDR,5,"7.736,90","1,5351"
2009,XAU,5,"4.838.400,00","960,0000"
2009,VEF,5,"2.350,09","2,1446"
2009,CLP,5,"8,91","565,4000"
2009,EUR,5,"7.021,22","1,3931"
2009,UYU,5,"214,93","23,4500"
2009,AUD,5,"3.941,28","0,7820"
2009,USD,6,"5.020,00","1,0000"
2009,DEM,6,"2.266,37","2,2150"
2009,JPY,6,"52,65","95,3400"
2009,GBP,6,"8.308,10","1,6550"
2009,CHF,6,"4.631,42","1,0839"
2009,FRF,6,"675,76","7,4287"
2009,SEK,6,"651,20","7,7088"
2009,NLG,6,"2.011,46","2,4957"
2009,DKK,6,"949,05","5,2895"
2009,ESP,6,"26,64","188,4300"
2009,NOK,6,"782,72","6,4135"
2009,ATS,6,"322,13","15,5836"
2009,ITL,6,"2,29","2.192,8300"
2009,BEF,6,"109,88","45,6850"
2009,BRL,6,"2.575,02","1,9495"
2009,ARS,6,"1.324,54","3,7900"
2009,CAD,6,"4.339,56","1,1568"
2009,ZAR,6,"644,79","7,7855"
2009,SDR,6,"7.782,51","1,5503"
2009,XAU,6,"4.705.999,00","937,4500"
2009,VEF,6,"2.340,76","2,1446"
2009,CLP,6,"9,48","529,5000"
2009,EUR,6,"7.063,14","1,4070"
2009,UYU,6,"217,60","23,0700"
2009,AUD,6,"4.044,61","0,8057"
2009,USD,7,"4.980,00","1,0000"
2009,DEM,7,"2.248,31","2,2150"
2009,JPY,7,"52,11","95,5700"
2009,GBP,7,"8.217,00","1,6500"
2009,CHF,7,"4.569,65","1,0898"
2009,FRF,7,"670,37","7,4287"
2009,SEK,7,"673,11","7,3985"
2009,NLG,7,"1.995,43","2,4957"
2009,DKK,7,"940,69","5,2940"
2009,ESP,7,"26,43","188,4300"
2009,NOK,7,"800,35","6,2223"
2009,ATS,7,"319,57","15,5836"
2009,ITL,7,"2,27","2.192,8300"
2009,BEF,7,"109,01","45,6850"
2009,BRL,7,"2.651,76","1,8780"
2009,ARS,7,"1.301,11","3,8275"
2009,CAD,7,"4.604,72","1,0815"
2009,ZAR,7,"639,16","7,7915"
2009,SDR,7,"7.723,98","1,5510"
2009,XAU,7,"4.660.284,00","935,8000"
2009,VEF,7,"2.322,11","2,1446"
2009,CLP,7,"9,20","541,4000"
2009,EUR,7,"7.002,38","1,4061"
2009,UYU,7,"214,19","23,2500"
2009,AUD,7,"4.117,46","0,8268"
2009,USD,8,"4.950,00","1,0000"
2009,DEM,8,"2.234,76","2,2150"
2009,JPY,8,"52,92","93,5300"
2009,GBP,8,"8.054,64","1,6272"
2009,CHF,8,"4.683,95","1,0568"
2009,FRF,8,"666,33","7,4287"
2009,SEK,8,"698,66","7,0850"
2009,NLG,8,"1.983,41","2,4957"
2009,DKK,8,"954,71","5,1848"
2009,ESP,8,"26,27","188,4300"
2009,NOK,8,"822,40","6,0190"
2009,ATS,8,"317,64","15,5836"
2009,ITL,8,"2,26","2.192,8300"
2009,BEF,8,"108,35","45,6850"
2009,BRL,8,"2.641,27","1,8741"
2009,ARS,8,"1.287,45","3,8448"
2009,CAD,8,"4.561,79","1,0851"
2009,ZAR,8,"640,94","7,7230"
2009,SDR,8,"7.741,31","1,5639"
2009,XAU,8,"4.726.755,00","954,9000"
2009,VEF,8,"2.308,12","2,1446"
2009,CLP,8,"8,98","551,0000"
2009,EUR,8,"7.104,74","1,4353"
2009,UYU,8,"220,49","22,4500"
2009,AUD,8,"4.167,41","0,8419"
2009,USD,9,"4.880,00","1,0000"
2009,DEM,9,"2.203,16","2,2150"
2009,JPY,9,"54,64","89,3100"
2009,GBP,9,"7.758,22","1,5898"
2009,CHF,9,"4.734,19","1,0308"
2009,FRF,9,"656,91","7,4287"
2009,SEK,9,"700,11","6,9703"
2009,NLG,9,"1.955,36","2,4957"
2009,DKK,9,"960,71","5,0796"
2009,ESP,9,"25,90","188,4300"
2009,NOK,9,"839,19","5,8151"
2009,ATS,9,"313,15","15,5836"
2009,ITL,9,"2,23","2.192,8300"
2009,BEF,9,"106,82","45,6850"
2009,BRL,9,"2.726,10","1,7901"
2009,ARS,9,"1.271,16","3,8390"
2009,CAD,9,"4.475,42","1,0904"
2009,ZAR,9,"659,91","7,3950"
2009,SDR,9,"7.726,02","1,5832"
2009,XAU,9,"4.853.892,00","994,6500"
2009,VEF,9,"2.275,48","2,1446"
2009,CLP,9,"8,94","545,6000"
2009,EUR,9,"7.147,74","1,4647"
2009,UYU,9,"226,45","21,5500"
2009,AUD,9,"4.246,58","0,8702"
2009,USD,10,"4.860,00","1,0000"
2009,DEM,10,"2.194,13","2,2150"
2009,JPY,10,"53,25","91,2700"
2009,GBP,10,"8.062,74","1,6590"
2009,CHF,10,"4.760,97","1,0208"
2009,FRF,10,"654,22","7,4287"
2009,SEK,10,"697,08","6,9719"
2009,NLG,10,"1.947,35","2,4957"
2009,DKK,10,"966,59","5,0280"
2009,ESP,10,"25,79","188,4300"
2009,NOK,10,"858,98","5,6579"
2009,ATS,10,"311,87","15,5836"
2009,ITL,10,"2,22","2.192,8300"
2009,BEF,10,"106,38","45,6850"
2009,BRL,10,"2.782,87","1,7464"
2009,ARS,10,"1.272,25","3,8200"
2009,CAD,10,"4.534,43","1,0718"
2009,ZAR,10,"627,32","7,7472"
2009,SDR,10,"7.713,79","1,5872"
2009,XAU,10,"5.048.082,00","1.038,7000"
2009,VEF,10,"2.266,16","2,1446"
2009,CLP,10,"9,16","530,8000"
2009,EUR,10,"7.191,83","1,4798"
2009,UYU,10,"238,24","20,4000"
2009,AUD,10,"4.426,97","0,9109"
2009,USD,11,"4.780,00","1,0000"
2009,DEM,11,"2.158,01","2,2150"
2009,JPY,11,"55,23","86,5400"
2009,GBP,11,"7.825,34","1,6371"
2009,CHF,11,"4.727,52","1,0111"
2009,FRF,11,"643,45","7,4287"
2009,SEK,11,"680,96","7,0195"
2009,NLG,11,"1.915,29","2,4957"
2009,DKK,11,"956,96","4,9950"
2009,ESP,11,"25,37","188,4300"
2009,NOK,11,"836,02","5,7176"
2009,ATS,11,"306,73","15,5836"
2009,ITL,11,"2,18","2.192,8300"
2009,BEF,11,"104,63","45,6850"
2009,BRL,11,"2.740,04","1,7445"
2009,ARS,11,"1.257,73","3,8005"
2009,CAD,11,"4.451,90","1,0737"
2009,ZAR,11,"635,43","7,5225"
2009,SDR,11,"7.697,71","1,6104"
2009,XAU,11,"5.547.668,00","1.160,6000"
2009,VEF,11,"2.228,85","2,1446"
2009,CLP,11,"9,61","497,6000"
2009,EUR,11,"7.116,94","1,4889"
2009,UYU,11,"239,00","20,0000"
2009,AUD,11,"4.302,00","0,9000"
2009,USD,12,"4.600,00","1,0000"
2009,DEM,12,"2.076,75","2,2150"
2009,JPY,12,"49,88","92,2300"
2009,GBP,12,"7.290,08","1,5848"
2009,CHF,12,"4.435,02","1,0372"
2009,FRF,12,"619,22","7,4287"
2009,SEK,12,"641,09","7,1753"
2009,NLG,12,"1.843,17","2,4957"
2009,DKK,12,"886,76","5,1874"
2009,ESP,12,"24,41","188,4300"
2009,NOK,12,"792,99","5,8008"
2009,ATS,12,"295,18","15,5836"
2009,ITL,12,"2,10","2.192,8300"
2009,BEF,12,"100,69","45,6850"
2009,BRL,12,"2.639,43","1,7428"
2009,ARS,12,"1.203,56","3,8220"
2009,CAD,12,"4.388,06","1,0483"
2009,ZAR,12,"621,34","7,4033"
2009,SDR,12,"7.218,78","1,5693"
2009,XAU,12,"5.025.040,00","1.092,4000"
2009,VEF,12,"2.144,92","2,1446"
2009,CLP,12,"9,06","507,5000"
2009,EUR,12,"6.597,32","1,4342"
2009,UYU,12,"237,73","19,3500"
2009,AUD,12,"4.110,10","0,8935"
2010,USD,1,"4.730,00","1,0000"
2010,DEM,1,"2.135,44","2,2150"
2010,JPY,1,"52,40","90,2700"
2010,GBP,1,"7.682,94","1,6243"
2010,CHF,1,"4.500,90","1,0509"
2010,FRF,1,"636,72","7,4287"
2010,SEK,1,"650,11","7,2757"
2010,NLG,1,"1.895,26","2,4957"
2010,DKK,1,"889,80","5,3158"
2010,ESP,1,"25,10","188,4300"
2010,NOK,1,"810,00","5,8395"
2010,ATS,1,"303,52","15,5836"
2010,ITL,1,"2,16","2.192,8300"
2010,BEF,1,"103,54","45,6850"
2010,BRL,1,"2.562,99","1,8455"
2010,ARS,1,"1.240,66","3,8125"
2010,CAD,1,"4.472,81","1,0575"
2010,ZAR,1,"625,83","7,5580"
